,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Fat_Content_regular,Outlet_Location_Type_tier 2,Outlet_Location_Type_tier 3,Outlet_Type_supermarket type1,Outlet_Type_supermarket type2,Outlet_Type_supermarket type3,encoderItem_Type,encoderOutlet_Identifier,Item_Outlet_Sales
7146,-1.0578219518790264,-0.8458508427090266,-0.39739917160391586,-1.2973518091460687,0.0,1,0,1,1,0,0,0.2311119449050061,0.2369319391378871,1374.2112
3957,-1.7466943508571726,-1.0317811109510158,-0.9209354186684466,0.13799823300531416,1.0,0,0,0,1,0,0,0.2311119449050061,0.3893067880783313,1414.825
939,0.17552004079318717,-1.136987157412187,0.5797598085362206,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,4940.236
3473,0.8265162941230509,-0.9938431820081449,-0.6900789392913926,-1.2973518091460687,0.0,0,0,1,1,0,0,0.31577920658776115,0.2369319391378871,772.328
2027,-0.9512952922432307,0.23220370321766912,-0.4773854329241509,0.13799823300531416,1.0,1,0,0,1,0,0,0.2311119449050061,0.3893067880783313,1657.842
6018,-1.4436851856709092,-0.7473358628931762,-0.9758471048354775,-0.10122677401991632,2.0,1,0,0,1,0,0,1.324730741640591,0.64643934566533,1438.128
5776,-0.5121687286334501,1.2799917794612885,-0.32171104284921914,0.7360607505683904,2.0,1,1,0,1,0,0,-0.35450328173404844,0.28454907943177593,2516.724
4928,-0.04936957399349271,-0.4743278578254695,-0.5130804310187304,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,1500.7132
4250,-1.5963733978155497,-1.1076492472694541,-0.7700235644541373,1.0948982611062361,1.0,1,1,0,1,0,0,0.2311119449050061,0.3702599319607758,1358.232
6692,0.4714274286703978,-0.6173595008541204,0.3270731715088612,0.13799823300531416,1.0,1,0,0,1,0,0,1.324730741640591,0.3893067880783313,4813.734
3517,-0.0020243919331391857,2.1222137239559005,-1.492936153051701,0.13799823300531416,1.0,0,0,0,1,0,0,0.2311119449050061,0.3893067880783313,1071.938
8237,0.6489718613967241,-0.47631702392147046,0.5472259556295597,0.018385729492698916,1.0,0,0,1,0,0,0,1.2224244671072615,-2.6105730504366607,175.1054
381,-0.061205869508581305,1.9577757400747866,-1.6416573048257503,-1.5365768161712994,1.0,0,0,1,0,0,1,1.324730741640591,0.360736503901998,1318.284
3294,0.2347015183686293,-0.8077061154078036,0.3312880317594192,1.0948982611062361,1.0,1,1,0,1,0,0,0.2311119449050061,0.3702599319607758,1794.331
8476,-0.08487846053875807,-0.9546598217603449,-0.6677011060310227,0.4968357435431599,1.0,0,1,0,1,0,0,-0.7425615644466753,0.35121307584322026,1280.9992
7807,-0.061205869508581305,1.1852419467571962,-1.2312304837556707,-1.5365768161712994,2.0,1,0,0,0,0,0,1.2224244671072615,-2.620096478495438,65.2484
3638,-0.5831865017239808,-0.7014084323691806,0.263059180758179,0.7360607505683904,2.0,0,1,0,1,0,0,-2.058431923099491,0.28454907943177593,4595.3516
4761,1.1816051595757036,-0.2666534096254307,-0.3142934012532528,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,2817.6656
1391,-0.32160437084052657,-1.3425266333251322,-0.3366295983561326,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,829.5868
5194,-0.061205869508581305,-0.5756921370482675,0.3622204939933758,-1.5365768161712994,1.0,1,0,1,0,0,1,0.2311119449050061,0.360736503901998,3946.8624
6315,-0.1322236425991116,-1.3425266333251322,-1.6533730789872554,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.43564274084668864,0.2369319391378871,705.748
223,-1.2685080120476004,-0.29440509216165944,-0.3014822758716183,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,3552.7088
2611,-0.1322236425991116,-0.1466156082929089,-1.3095737182457112,0.4968357435431599,1.0,1,1,0,1,0,0,1.2224244671072615,0.35121307584322026,592.562
7144,-0.061205869508581305,0.47597832680639807,0.8169802144466015,-1.5365768161712994,1.0,0,0,1,0,0,1,0.31577920658776115,0.360736503901998,5944.2624
1662,-0.40445843944614546,0.8182805393660944,-0.6048241026579605,-1.2973518091460687,0.0,1,0,1,1,0,0,-0.43564274084668864,0.2369319391378871,1142.5128
5058,-0.061205869508581305,0.07874866309297686,1.978596980612857,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.7425615644466753,0.360736503901998,4504.8028
3453,-0.9228881830070182,0.07319685620217013,0.8958711245467068,-0.10122677401991632,2.0,1,0,0,1,0,0,1.324730741640591,0.64643934566533,2561.9984
7991,-1.75971427592377,1.0082881647935291,-0.8356389458775241,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.43564274084668864,0.64643934566533,2833.6448
3131,1.5958755026037985,-0.8506638434687421,-0.5578777336969607,-0.10122677401991632,2.0,0,0,0,1,0,0,0.31577920658776115,0.64643934566533,1577.946
5452,-1.2909969735262685,-1.0282677978281827,-0.8106060068818103,0.4968357435431599,1.0,0,1,0,1,0,0,-0.3827257022949668,0.35121307584322026,2189.1504
8097,1.7734199353301248,-0.904647250875351,-0.9832647464314439,0.7360607505683904,2.0,0,1,0,1,0,0,0.31577920658776115,0.28454907943177593,1235.7248
7806,0.9803881358192,1.4492357407616456,0.4960647264180025,0.13799823300531416,1.0,0,0,0,1,0,0,1.324730741640591,0.3893067880783313,1539.9954
7699,0.18735633630827578,0.2435595411737892,-1.3394108292595381,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.7425615644466753,0.64643934566533,1188.453
3357,-0.16773252914437695,-0.8083681371236137,-0.3425291215943752,1.0948982611062361,1.0,0,1,0,1,0,0,-1.825596953471915,0.3702599319607758,2157.192
3712,-0.40445843944614546,-0.17357424890217674,-0.5344045492164609,0.7360607505683904,2.0,0,1,0,1,0,0,-0.43564274084668864,0.28454907943177593,423.4488
361,-0.6766932362931792,0.1644059190401207,-0.3569416376487141,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.7425615644466753,0.64643934566533,2756.412
1778,0.7436622255174317,-0.5018172740424808,0.009866504278245225,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,4516.7872
3184,0.6844807479419895,1.542511924667624,1.7968359364795723,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.6492068249661755,0.2369319391378871,3280.3966
5032,-1.2909969735262685,-1.028903820862595,-0.8106060068818103,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.3827257022949668,0.64643934566533,1550.6482
6127,1.7734199353301248,1.5862922255432408,-0.2774614157810536,1.0948982611062361,1.0,0,1,0,1,0,0,1.2224244671072615,0.3702599319607758,1225.072
5243,-0.889746555564771,0.31570169269123194,-1.4982880006798787,1.0948982611062361,1.0,0,1,0,1,0,0,0.31577920658776115,0.3702599319607758,850.8924
2868,1.4775125474529143,-0.40828482035359503,-1.604908591668532,1.3341232681314665,1.0,0,0,1,0,1,0,-0.35450328173404844,0.3702599319607758,527.9794
7169,-0.8672575940861028,1.0301197463219014,-1.2972686323166516,1.0948982611062361,1.0,0,1,0,1,0,0,0.2311119449050061,0.3702599319607758,810.9444
8040,-0.061205869508581305,1.7232801608789385,0.2865740013961692,-1.5365768161712994,1.0,1,0,1,0,0,1,0.2311119449050061,0.360736503901998,2985.4472
2259,1.0277333178795536,-1.0953454637103999,0.403308975873623,0.4968357435431599,1.0,1,1,0,1,0,0,-0.3827257022949668,0.35121307584322026,1816.3024
977,-1.294547862180795,0.5736483289407424,1.7675048649183198,1.0948982611062361,1.0,0,1,0,1,0,0,0.31577920658776115,0.3702599319607758,1506.0396
7818,1.1579325685455264,-0.14796717007608712,1.746180746720589,0.018385729492698916,1.0,0,0,1,0,0,0,-0.35450328173404844,-2.6105730504366607,499.35
6259,1.1460962730304378,1.0643371530619212,0.6964947830136743,1.0948982611062361,1.0,0,1,0,1,0,0,1.2224244671072615,0.3702599319607758,2397.5458
2278,1.4538399564227371,0.780163104519514,1.3714072875875984,-1.2973518091460687,0.0,1,0,1,1,0,0,1.324730741640591,0.2369319391378871,3169.208
5244,0.30571929145916,-0.6188182815279598,1.8410855635477377,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.3827257022949668,0.2369319391378871,5355.0294
349,0.9093703627286693,-1.3425266333251322,0.6516974803354437,1.3341232681314665,1.0,0,0,1,0,1,0,-0.3827257022949668,0.3702599319607758,2554.0088
3558,-0.558330281142295,-0.7998724621624816,0.07493421009156685,0.4968357435431599,1.0,1,1,0,1,0,0,-0.43564274084668864,0.35121307584322026,3739.1328
5853,-0.061205869508581305,0.050322041644572386,0.4363905043903487,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,165.7842
8145,-0.061205869508581305,-0.7894217110035479,-0.9939268055303093,-1.5365768161712994,1.0,0,0,1,0,0,1,-1.0388969803363173,0.360736503901998,3292.381
3019,-0.1322236425991116,-0.14718049433493474,-1.3031681555548942,0.13799823300531416,1.0,1,0,0,1,0,0,1.2224244671072615,0.3893067880783313,1185.124
621,1.832601412905567,0.36470220432137745,-0.32600917541475755,0.13799823300531416,1.0,0,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,1332.9316
7816,-0.061205869508581305,-0.4219084990554523,0.7514064691807053,-1.5365768161712994,1.0,0,0,1,0,0,1,1.2224244671072615,0.360736503901998,6501.8699
216,-1.5975570273670585,-1.3425266333251322,-0.14791531592196552,0.018385729492698916,1.0,1,0,1,0,0,0,1.324730741640591,-2.6105730504366607,260.9936
1106,-0.3571132573857919,-0.7085857113215868,-1.4529846585490733,0.4968357435431599,1.0,0,1,0,1,0,0,1.2224244671072615,0.35121307584322026,708.4112
3750,-0.061205869508581305,2.682114734452559,1.7973419759321467,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,761.0094
2949,-0.061205869508581305,1.0197934027553108,-1.3212894924072163,-1.5365768161712994,1.0,1,0,1,0,0,1,1.324730741640591,0.360736503901998,2143.2102
1327,-0.1322236425991116,0.8392015509630519,0.5701931006574851,-1.2973518091460687,0.0,1,0,1,1,0,0,1.324730741640591,0.2369319391378871,3663.2316
6945,-0.061205869508581305,-0.3638173615962676,0.7663666608451091,-1.5365768161712994,1.0,0,0,1,0,0,1,1.2224244671072615,0.360736503901998,5238.5144
2459,1.5011851384830905,-0.8709094848957758,0.6591567580889004,0.4968357435431599,1.0,1,1,0,1,0,0,1.324730741640591,0.35121307584322026,2563.33
6133,1.7497473442999476,0.22468265023161652,0.9007169327223102,0.4968357435431599,1.0,1,1,0,1,0,0,-0.35450328173404844,0.35121307584322026,2731.1116
7725,0.06899338115739152,-0.18189382694941872,0.047204529203019166,0.13799823300531416,1.0,0,0,0,1,0,0,-1.0706472034673504,0.3893067880783313,854.8872
867,-0.061205869508581305,0.15773996802461776,-1.7104754675945457,-1.5365768161712994,1.0,0,0,1,0,0,1,-2.058431923099491,0.360736503901998,1280.9992
1586,0.5661177927911053,0.009604389544813496,0.6298673226851388,-1.2973518091460687,0.0,1,0,1,1,0,0,1.2224244671072615,0.2369319391378871,2696.49
4687,1.7497473442999476,-0.13222184700516726,1.6992760139170797,-0.10122677401991632,2.0,0,0,0,1,0,0,0.31577920658776115,0.64643934566533,2463.46
3873,0.9448792492739352,-0.43043588172912595,0.6708725322504054,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,2028.6926
4357,-0.7488946389352186,0.9969006191248669,0.28387725950333526,0.7360607505683904,2.0,0,1,0,1,0,0,-0.7425615644466753,0.28454907943177593,2693.8268
4894,1.1579325685455264,0.16809781394291745,-1.7072726862491372,0.4968357435431599,1.0,0,1,0,1,0,0,-2.058431923099491,0.35121307584322026,830.9184
1979,1.2999681147265878,0.6018494436589512,-0.8686788382367594,1.3341232681314665,1.0,1,0,1,0,1,0,1.324730741640591,0.3702599319607758,1631.8758
1245,-0.2979317798103498,-0.5023580096506016,0.028535516740632424,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.0706472034673504,0.2369319391378871,2552.6772
7000,0.41224595109495565,-0.45672699695227226,-0.49335770349370395,1.3341232681314665,1.0,1,0,1,0,1,0,1.324730741640591,0.3702599319607758,651.1524
2001,1.5722029115736214,1.2903224766775285,0.24658087073605167,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.5433727478627322,0.64643934566533,3878.285
465,-1.6792274664211688,0.14191775785800048,-0.3302656718228056,0.7360607505683904,2.0,0,1,0,1,0,0,0.2311119449050061,0.28454907943177593,2048.6666
5256,-0.061205869508581305,-0.5762130553360499,-1.4497402410461746,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.43564274084668864,0.360736503901998,1992.7394
4024,-1.8188957534992123,-0.7156182108870632,-1.712624533877315,1.0948982611062361,1.0,0,1,0,1,0,0,-0.7425615644466753,0.3702599319607758,635.1732
7243,-1.5774353249914084,0.135774203728274,-0.2934336863506064,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,1205.098
4400,-1.9656658178863087,-0.6358679949988272,-0.46727104943535064,0.13799823300531416,1.0,1,0,0,1,0,0,0.2311119449050061,0.3893067880783313,1342.2528
7065,-0.6305316837843343,-1.0861663273625424,0.8788035027570243,0.4968357435431599,1.0,1,1,0,1,0,0,-1.0388969803363173,0.35121307584322026,2749.754
1171,-0.061205869508581305,-0.7306754930246925,0.4283419148693368,-1.5365768161712994,1.0,0,0,1,0,0,1,1.2224244671072615,0.360736503901998,5704.5744
8337,-0.061205869508581305,1.055069444586996,0.876190033179171,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,193.7478
3509,1.0277333178795536,-0.16742777864862837,1.3591854739735194,1.3341232681314665,1.0,1,0,1,0,1,0,1.324730741640591,0.3702599319607758,2460.7968
8475,1.35914959230203,0.3132279571748057,-0.7685054460964138,0.13799823300531416,1.0,0,0,0,1,0,0,-0.7425615644466753,0.3893067880783313,378.1744
7714,1.8562740039357433,-0.8999256356861088,0.2641545319783087,1.0948982611062361,1.0,0,1,0,1,0,0,-0.43564274084668864,0.3702599319607758,2985.4472
3369,-0.4399673259914108,-0.563105017148579,-1.6347873388398488,0.13799823300531416,1.0,0,0,0,1,0,0,-0.7425615644466753,0.3893067880783313,1198.44
5215,-1.5371919202401076,-1.3425266333251322,-1.2936014476761584,1.0948982611062361,1.0,0,1,0,1,0,0,0.2311119449050061,0.3702599319607758,980.0576
7297,-0.061205869508581305,2.1486240511423276,0.2470869101886262,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.35450328173404844,0.360736503901998,4537.427
1840,-0.9205209239040006,0.5676293466920254,-1.4050262106829245,-0.10122677401991632,2.0,0,0,0,1,0,0,0.31577920658776115,0.64643934566533,1037.3164
5049,-0.2860954842952612,-0.9438896318264187,-1.6048669555110415,0.4968357435431599,1.0,0,1,0,1,0,0,-1.6492068249661755,0.35121307584322026,502.0132
2902,-0.558330281142295,-0.7824819318539563,0.4976661170907067,0.7360607505683904,2.0,0,1,0,1,0,0,0.31577920658776115,0.28454907943177593,2566.659
4477,1.2762955236964106,1.3291160209930297,1.8698273233414346,0.018385729492698916,1.0,0,0,1,0,0,0,1.2224244671072615,-2.6105730504366607,517.9924
803,-0.061205869508581305,0.2497702072235851,0.645881229412182,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.43564274084668864,0.360736503901998,3235.788
3010,0.8620251806683159,0.18218201431171138,1.0846270431383644,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,4762.4674
6774,-0.061205869508581305,0.665260104371274,0.030684583023401497,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,564.5984
1669,-1.2661407529445827,-0.9846015954311168,1.4263189737546293,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,6201.927
3828,0.9448792492739352,-0.5953562992780074,-0.7924430338719979,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,1086.5856
6145,-1.428298001501294,0.7146050266536467,1.9567251868050617,0.018385729492698916,1.0,0,0,1,0,0,0,-0.7425615644466753,-2.6105730504366607,264.3226
415,1.2407866371511458,2.332933673302281,0.24013367188774398,1.0948982611062361,1.0,0,1,0,1,0,0,-0.35450328173404844,0.3702599319607758,1571.288
7183,1.2999681147265878,-0.7127348626540829,0.8468589616179186,1.0948982611062361,1.0,0,1,0,1,0,0,-0.7425615644466753,0.3702599319607758,2116.5782
1593,-1.572700806785373,-0.32142462225777085,1.34473132176169,0.4968357435431599,1.0,1,1,0,1,0,0,-0.43564274084668864,0.35121307584322026,4514.124
2215,0.7081533389721663,-0.1657555459254627,-1.3954178666466988,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,600.5516
3476,-1.8828117492806895,1.071865763326611,0.9150878126191584,0.4968357435431599,1.0,0,1,0,1,0,0,-0.3827257022949668,0.35121307584322026,2956.152
348,1.5011851384830905,0.25164952581026867,0.9140340975565191,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,3142.576
6478,0.3885733600647789,-0.4954322566458716,-1.6011997708705488,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.3827257022949668,0.64643934566533,1216.4166
5515,1.3946584788472949,-0.27381007035025157,-0.5573716942443863,-0.10122677401991632,2.0,0,0,0,1,0,0,-0.7425615644466753,0.64643934566533,2024.032
7258,1.1460962730304378,-1.0844330203277839,0.44701092733172354,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,2358.2636
5151,-0.061205869508581305,-0.49683499434851497,-1.643258695498455,-1.5365768161712994,1.0,1,0,1,0,0,1,1.2224244671072615,0.360736503901998,768.999
4892,-1.700532798348328,-0.859990962832517,0.24974201592397025,-0.10122677401991632,2.0,1,0,0,1,0,0,1.2224244671072615,0.64643934566533,2828.3184
4318,-1.0945144679758008,0.3571141626317552,0.09566901652174246,1.3341232681314665,1.0,0,0,1,0,1,0,-0.43564274084668864,0.3702599319607758,1625.8836
5093,0.7673348165476088,-0.5320995975818285,0.7919056392933974,0.018385729492698916,1.0,0,0,1,0,0,0,-1.0706472034673504,-2.6105730504366607,191.0846
4996,-1.0270475835397967,-0.7868333636064893,0.20553402501329476,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.0706472034673504,0.64643934566533,914.8092
7030,-0.061205869508581305,2.682114734452559,-0.23586689444823183,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,249.0092
6142,-1.1560632046542605,-1.0403605731318177,-0.9193340279957424,1.0948982611062361,1.0,0,1,0,1,0,0,-0.43564274084668864,0.3702599319607758,2579.975
6147,1.1224236820002615,-1.135180290127218,0.31902458198784933,1.0948982611062361,1.0,0,1,0,1,0,0,1.2224244671072615,0.3702599319607758,2599.2832
1338,-0.061205869508581305,-0.9040064634696241,-0.2950350770233106,-1.5365768161712994,1.0,1,0,1,0,0,1,1.324730741640591,0.360736503901998,3374.2744
6072,-0.36894955290088005,0.5326279955099252,-0.6985919321074887,0.018385729492698916,1.0,1,0,1,0,0,0,-1.0388969803363173,-2.6105730504366607,190.4188
4784,1.737911048784859,-0.020990493181636986,1.9045518786883555,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,2061.3168
925,-0.558330281142295,-0.3544218365391788,0.2972360604950348,0.4968357435431599,1.0,0,1,0,1,0,0,-1.6492068249661755,0.35121307584322026,4102.6596
7105,-0.061205869508581305,1.3959009039363164,0.8414654778322503,-1.5365768161712994,2.0,1,0,0,0,0,0,-0.35450328173404844,-2.620096478495438,975.397
4424,-0.6766932362931792,-0.812237422713545,1.9567251868050617,0.7360607505683904,2.0,0,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,3171.8712
7076,0.9803881358192,-1.012807187015475,1.4076499612922426,1.0948982611062361,1.0,1,1,0,1,0,0,1.2224244671072615,0.3702599319607758,6501.8699
5931,-0.0020243919331391857,0.701903787739324,-1.6096711275291544,1.0948982611062361,1.0,0,1,0,1,0,0,0.2311119449050061,0.3702599319607758,1312.9576
1465,0.6726444524269009,-0.7753806774817505,0.4443141854388896,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.3827257022949668,0.64643934566533,4074.696
4955,0.7910074075777851,0.1775417836203988,-1.5819830827980972,0.018385729492698916,1.0,0,0,1,0,0,0,0.2311119449050061,-2.6105730504366607,83.8908
1371,1.2762955236964106,2.436965856708658,-0.4864461013503121,1.3341232681314665,1.0,1,0,1,0,1,0,-0.35450328173404844,0.3702599319607758,1867.569
7143,-0.061205869508581305,0.34052316365249835,0.024826695942649,-1.5365768161712994,2.0,1,0,0,0,0,0,-0.3827257022949668,-2.620096478495438,280.9676
8301,-0.061205869508581305,0.33351298680951735,1.1885508922341836,-1.5365768161712994,1.0,0,0,1,0,0,1,0.2311119449050061,0.360736503901998,5806.4418
6933,-0.061205869508581305,0.2052547145675301,-1.6859485680514066,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.7425615644466753,0.360736503901998,970.7364
